Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,2019-10-04T20:08:00Z,Warning,Male,Traffic Sign/Signal,55TH &  Dorchester,Hispanic,Disobeyed Stop Sign,No
N/A,2019-10-04T22:17:00Z,Warning,Male,Lane Violation,Midway Plaisance & Cottage Grove,African American,Wrong way on one way street,No
N/A,2019-10-05T00:27:00Z,Warning,Male,Lane Violation,60th & Drexel,Asian,Wrong way on one way street,No
N/A,2019-10-05T03:38:00Z,Warning,Male,Lane Violation,5100 S. Cornell,African American,Improper lane usage,No
N/A,2019-10-05T08:55:00Z,Warning,Male,Lane Violation,1100 E. Midway Plaisance,Caucasian,Improper Turn,No
N/A,2019-10-05T11:15:00Z,Warning,Female,Traffic Sign/Signal,5434 S. Woodlawn,Caucasian,Disobeyed traffic control device,No
N/A,2019-10-05T11:38:00Z,Warning,Male,speed,1600 E. Midway Plaisance,Asian,Speeding,No
N/A,2019-10-05T12:00:00Z,Warning,Male,Traffic Sign/Signal,1200 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-05T12:20:00Z,Warning,Male,moving violation,5300 S. Ellis,Asian,Improper Use of Electronic Communication Device,No
N/A,2019-10-05T14:52:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Cottage Grove,African American,Disobeyed Stop Sign,No
N/A,2019-10-05T14:55:00Z,Warning,Female,Traffic Sign/Signal,4800 S. Cottage Grove,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-05T14:59:00Z,Warning,Male,speed,1130 W. Midway Plaisance,African American,Speeding,No
N/A,2019-10-05T15:20:00Z,Warning,Female,speed,1136 E. Midway Plaisance,African American,Speeding,No
N/A,2019-10-05T15:33:00Z,Warning,Male,speed,1005 E. Midway Plaisance,African American,Speeding,No
N/A,2019-10-05T15:48:00Z,Warning,Male,speed,1150 E. University,African American,Speeding,No
N/A,2019-10-05T19:46:00Z,Warning,Female,Traffic Sign/Signal,6000 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,2019-10-05T19:50:00Z,Warning,Female,Lane Violation,49th & Dorchester,African American,Wrong way on one way street,No
N/A,2019-10-05T20:17:00Z,Warning,Male,Traffic Sign/Signal,58th & Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2019-10-05T20:33:00Z,Warning,Male,Traffic Sign/Signal,47th & Cornell,Caucasian,Red Light Violation,No
N/A,2019-10-05T22:06:00Z,Warning,Male,Lane Violation,58th & Dorchester,African American,Wrong way on one way street,No
N/A,2019-10-06T11:55:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Dorchester,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-06T15:53:00Z,Warning,Male,Traffic Sign/Signal,5801 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,2019-10-06T16:23:00Z,Warning,Male,Lane Violation,5700 S. Stony Island,African American,Obstructing Flow of Traffic,No
N/A,2019-10-06T19:23:00Z,Warning,Male,moving violation,48th & Drexel,African American,Failure to Signal,No
N/A,2019-10-06T20:09:00Z,Warning,Male,Traffic Sign/Signal,57th Woodlawn,Hispanic,Red Light Violation,No
N/A,2019-10-06T20:30:00Z,Warning,Female,Traffic Sign/Signal,5031 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
N/A,2019-10-06T22:04:00Z,Warning,Male,Traffic Sign/Signal,53rd Harper,African American,Disobeyed Stop Sign,No
N/A,2019-10-06T23:07:00Z,Warning,Male,Traffic Sign/Signal,51st Blackstone,African American,Disobeyed Stop Sign,No
N/A,2019-10-07T03:34:00Z,Warning,Male,Traffic Sign/Signal,51st Drexel,African American,Red Light Violation,No
One Citation Issued,2019-10-07T08:43:00Z,Citation,Male,Lane Violation,5300 S. Lake Park,Asian,Illegal U-Turn at intersection,No
N/A,2019-10-08T08:25:00Z,Warning,Male,moving violation,5200 S. Harper,Asian,Wrong way on one way street,No
N/A,2019-10-08T12:47:00Z,Warning,Male,Traffic Sign/Signal,5420 S. Kenwood,African American,Disobeyed traffic control device,No
N/A,2019-10-08T16:21:00Z,Warning,Male,Traffic Sign/Signal,5034 S. Dorchester,African American,Disobeyed traffic control device,No
N/A,2019-10-08T20:36:00Z,Warning,Male,Traffic Sign/Signal,5000 S. Blackstone,Caucasian,Disobeyed Stop Sign,No
N/A,2019-10-09T20:57:00Z,Warning,Male,Lane Violation,4800 S. Greenwood,African American,No Turn Signal,No
N/A,2019-10-09T22:48:00Z,Warning,Female,Lane Violation,5600 S. Lake Park,African American,No Turn Signal,No
N/A,2019-10-10T10:36:00Z,Warning,Female,Lane Violation,820 E. 55th Street,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-10T13:28:00Z,Warning,Male,Lane Violation,5500 S. Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-10T17:48:00Z,Warning,Male,Equipment,5200 S. Drexel,African American,Seat Belt Violation,No
N/A,2019-10-10T18:26:00Z,Warning,Male,Lane Violation,5500 S. Woodlawn,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-10T21:36:00Z,Warning,Male,moving violation,5048 S. Cornell,African American,Wrong way on one way street,No
N/A,2019-10-10T21:51:00Z,Warning,Male,Lane Violation,4900 S. Drexel,African American,No Turn Signal,No
N/A,2019-10-11T13:14:00Z,Warning,Male,moving violation,Midway Plaisance & Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-11T14:22:00Z,Warning,Female,moving violation,5900 S. Blackstone,African American,Wrong way on one way street,No
N/A,2019-10-11T20:23:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Lake Park,Caucasian,Improper left turn,No
N/A,2019-10-11T20:35:00Z,Warning,Male,Traffic Sign/Signal,4900 S. Lake Park,African American,Improper U- Turn,No
N/A,2019-10-11T22:34:00Z,Warning,Male,Traffic Sign/Signal,5100 S. East End,African American,Disobeyed Stop Sign,No
N/A,2019-10-12T09:48:00Z,Warning,Male,Lane Violation,1111 E. 60th Street,Caucasian,Improper lane usuage,No
N/A,2019-10-12T09:50:00Z,Warning,Male,Traffic Sign/Signal,1120 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,2019-10-12T16:25:00Z,Warning,Female,Traffic Sign/Signal,6300 S. Kimbark,African American,Disobeyed traffic control device,No
N/A,2019-10-12T21:05:00Z,Warning,Male,Traffic Sign/Signal,5000 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,2019-10-13T07:26:00Z,Warning,Female,moving violation,5600 S. Ellis,African American,Wrong way on one way street,No
N/A,2019-10-13T14:18:00Z,Warning,Male,Traffic Sign/Signal,5100 S. Blackstone,African American,Red Light Violation,No
N/A,2019-10-13T20:42:00Z,Warning,Female,Traffic Sign/Signal,5300 S. Hyde Park,African American,Disobeyed Stop Sign,No
N/A,2019-10-13T22:40:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Dorchester,Caucasian,No right turn on red,No
N/A,2019-10-14T03:30:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Greenwood,African American,Red Light Violation,No
N/A,2019-10-14T12:01:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Woodlawn,Hispanic,Disobeyed traffic control device,No
N/A,2019-10-14T12:40:00Z,Warning,Male,Traffic Sign/Signal,1219 E. 53rd Street,African American,Disobeyed traffic control device,No
N/A,2019-10-14T13:51:00Z,Warning,Male,Traffic Sign/Signal,1209 E. 53rd Street,Caucasian,Disobeyed traffic control device,No
N/A,2019-10-14T15:51:00Z,Warning,Female,Lane Violation,5416 S. Woodlawn,African American,Improper lane usuage,No
N/A,2019-10-14T16:03:00Z,Warning,Female,Traffic Sign/Signal,1316 E.53rd Street,Caucasian,Disobeyed traffic control device,No
N/A,2019-10-14T16:39:00Z,Warning,Female,Traffic Sign/Signal,5300 S. Greenwood,African American,Disobeyed traffic control device,No
N/A,2019-10-14T16:43:00Z,Warning,Male,Traffic Sign/Signal,5200 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,2019-10-14T18:37:00Z,Warning,Female,Lane Violation,1207 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-14T20:46:00Z,Warning,Male,Lane Violation,5600 S. Cottage Grove,African American,No Turn Signal,No
N/A,2019-10-14T22:40:00Z,Warning,Male,Traffic Sign/Signal,5200 S. Kimbark,African American,Disobeyed Stop Sign,No
N/A,2019-10-14T23:26:00Z,Warning,Male,Lane Violation,5300 S. Blackstone,African American,No Turn Signal,No
N/A,2019-10-15T07:47:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2019-10-15T09:00:00Z,Warning,Male,Traffic Sign/Signal,1000 E. Midway Plaisance,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-15T21:15:00Z,Warning,Female,Traffic Sign/Signal,6200 S. Stony Island,African American,Red Light Violation,No
N/A,2019-10-15T23:23:00Z,Warning,Male,Traffic Sign/Signal,5700 S. Dorchester,African American,Disobeyed Stop Sign,No
N/A,2019-10-16T10:57:00Z,Warning,Female,moving violation,5700 S. Woodlawn,Caucasian,Wrong way on one way street,No
N/A,2019-10-16T18:50:00Z,Warning,Female,Traffic Sign/Signal,5500 S. Kimbark,Caucasian,Disobeyed traffic control device,No
N/A,2019-10-17T16:33:00Z,Warning,Male,moving violation,5800 S.Kimbark,African American,Wrong way on one way street,No
N/A,2019-10-18T15:13:00Z,Warning,Male,Traffic Sign/Signal,1313 E. 53rd Street,African American,Disobeyed traffic control device,No
N/A,2019-10-18T15:30:00Z,Warning,Male,Traffic Sign/Signal,5201 S. Woodlawn,African American,Disobeyed traffic control device,No
N/A,2019-10-18T16:04:00Z,Warning,Male,Traffic Sign/Signal,5208 S. Drexel,African American,Disobeyed traffic control device,No
N/A,2019-10-18T16:30:00Z,Warning,Male,Traffic Sign/Signal,5452 S. Woodlawn,African American,Disobeyed traffic control device,No
N/A,2019-10-18T18:38:00Z,Warning,Female,license plate/registration,5800 S. Blackstone,African American,Improper display of License Plate,No
N/A,2019-10-18T20:36:00Z,Warning,Male,Traffic Sign/Signal,5900 S. Stony Island,African American,Red Light Violation,No
N/A,2019-10-18T20:56:00Z,Warning,Male,Lane Violation,5300 S. University,African American,No Turn Signal,No
N/A,2019-10-18T23:05:00Z,Warning,Male,moving violation,5150 S. Cornell,African American,Wrong way on one way street,No
N/A,2019-10-18T23:24:00Z,Warning,Male,Lane Violation,5100 S. Cornell,Caucasian,Improper Turn,No
N/A,2019-10-19T02:38:00Z,Warning,Female,Equipment,5000 S. Ellis,Asian,No Headlights when Required,No
N/A,2019-10-19T09:36:00Z,Warning,Male,Traffic Sign/Signal,5800 S. Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2019-10-19T09:52:00Z,Warning,Female,moving violation,1460 E. 57th Street,African American,Wrong way on one way street,No
N/A,2019-10-19T14:44:00Z,Warning,Female,Traffic Sign/Signal,5300 S. Kimbark,Caucasian,Disobeyed traffic control device,No
N/A,2019-10-19T16:29:00Z,Warning,Female,Traffic Sign/Signal,5500 S. University,African American,Disobeyed traffic control device,No
N/A,2019-10-20T20:56:00Z,Warning,Male,Traffic Sign/Signal,47th  & Cornell,African American,Red Light Violation,No
One Citation Issued,2019-10-22T00:10:00Z,Citation,Female,Traffic Sign/Signal,5300 S. Greenwood,African American,Failed to Stop at Light,No
N/A,2019-10-22T11:33:00Z,Warning,Female,Traffic Sign/Signal,1101 E. 54th Street,African American,Red Light Violation,No
N/A,2019-10-22T13:18:00Z,Warning,Male,moving violation,Midway Plaisance & Blackstone,Asian,Wrong way on one way street,No
N/A,2019-10-22T18:33:00Z,Warning,Male,Equipment,6100 S. Kenwood,African American,No Headlights when Required,No
N/A,2019-10-23T10:50:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Woodlawn,Caucasian,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-23T22:30:00Z,Warning,Male,moving violation,5700 S. Dorchester,African American,Obstructing Traffic,No
N/A,2019-10-24T05:16:00Z,Warning,Male,Traffic Sign/Signal,1611 E. 55th Street,African American,Disobeyed Stop Sign,No
N/A,2019-10-24T11:20:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2019-10-24T14:21:00Z,Warning,Female,Equipment,5402 S. Woodlawn,African American,Child not Secured,No
N/A,2019-10-24T20:55:00Z,Warning,Male,moving violation,1205 E. 56th Street,Caucasian,Wrong way on one way street,No
N/A,2019-10-24T23:27:00Z,Warning,Male,Traffic Sign/Signal,1350 E. 55th Street,African American,Red Light Violation,No
One Citation Issued,2019-10-26T18:23:00Z,Citation,Male,moving violation,5500 S. University,Caucasian,Too fast for conditions,No
N/A,2019-10-26T19:26:00Z,Warning,Female,moving violation,5700 S. Woodlawn,African American,Failed to yield to traffic,No
N/A,2019-10-27T02:03:00Z,Warning,Male,Lane Violation,5900 S. Dorchester,African American,Wrong way on one way street,No
N/A,2019-10-27T12:57:00Z,Warning,Male,Lane Violation,5200 S. Dorchester,Asian,Wrong way on one way street,No
N/A,2019-10-27T19:44:00Z,Warning,Female,Lane Violation,5700 S. Harper,African American,Wrong way on one way street,No
N/A,2019-10-28T11:37:00Z,Warning,Female,Traffic Sign/Signal,950 E. Midway Plaisance,African American,Disobeyed traffic control device,No
N/A,2019-10-28T15:35:00Z,Warning,Male,Traffic Sign/Signal,5200 S. Dorchester,African American,Disobeyed traffic control device,No
N/A,2019-10-29T11:35:00Z,Warning,Female,Traffic Sign/Signal,"1100 E, 53rd Street",African American,Disobeyed traffic control device,No
N/A,2019-10-29T15:56:00Z,Warning,Male,Traffic Sign/Signal,1100 E. 57th Street,Asian,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-29T16:05:00Z,Warning,Male,Traffic Sign/Signal,1100 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,2019-10-29T17:42:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Woodlawn,African American,Red Light Violation,No
N/A,2019-10-29T18:09:00Z,Warning,Female,Traffic Sign/Signal,5500 S. Woodlawn,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-10-29T19:45:00Z,Warning,Male,license plate/registration,5500 S. Kimbark,African American,Expired Registration,No
N/A,2019-10-30T00:54:00Z,Warning,Male,license plate/registration,5800 S. Stony Island,African American,No License Plates,Yes
N/A,2019-10-30T07:29:00Z,Warning,Male,Traffic Sign/Signal,5800 S. Stony island,African American,Red Light Violation,No
N/A,2019-10-30T08:07:00Z,Warning,Female,moving violation,924 E. 57th Street,African American,Improper driving on roadway,No
N/A,2019-10-30T12:33:00Z,Warning,Male,Traffic Sign/Signal,5800 S. Cottage Grove,African American,Red Light Violation,No
N/A,2019-10-30T21:57:00Z,Warning,Male,Traffic Sign/Signal,5700 S. Woodlawn,Caucasian,Disobeyed Stop Sign,No
N/A,2019-10-31T17:44:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Harper,African American,Red Light Violation,No
N/A,2019-10-31T17:47:00Z,Warning,Female,Equipment,5600 S. Blackstone,Caucasian,No Headlights when Required,No
N/A,2019-10-31T21:42:00Z,Warning,Male,Lane Violation,5800 S. Kenwood,Hispanic,Wrong way on one way street,No
N/A,2019-11-01T14:49:00Z,Warning,Male,Traffic Sign/Signal,5300 S. Berkley,African American,Disobeyed Stop Sign,No
N/A,2019-11-01T19:24:00Z,Warning,Male,Traffic Sign/Signal,5900 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2019-11-01T20:37:00Z,Warning,Male,Traffic Sign/Signal,5700 S. Blackstone,Caucasian,Disobeyed Stop Sign,No
N/A,2019-11-02T02:34:00Z,Warning,Male,Lane Violation,5150 S. Cornell,African American,Wrong way on one way street,No
N/A,2019-11-03T01:48:00Z,Warning,Male,Lane Violation,6100 S. Dorchester,African American,Improper Passing,No
N/A,2019-11-03T10:36:00Z,Warning,Female,Traffic Sign/Signal,5500 S. Greenwood,Caucasian,Disobeyed traffic control device,No
N/A,2019-11-03T16:01:00Z,Warning,Female,speed,1400 E. Midway Plaisance,African American,Speeding,No
N/A,2019-11-03T16:52:00Z,Warning,Male,Lane Violation,5100 S. Cottage Grove,African American,Improper Lane Usage,No
N/A,2019-11-03T20:58:00Z,Warning,Male,Lane Violation,5500 S. Kimbark,African American,Improper Overtaking,No
N/A,2019-11-03T23:12:00Z,Warning,Female,Lane Violation,5050 S. Cornell,African American,Wrong way on one way street,No
One Citation Issued,2019-11-04T12:46:00Z,Citation,Female,Traffic Sign/Signal,5115 S. Woodlawn,Caucasian,Disobeyed Stop Sign,No
N/A,2019-11-04T15:33:00Z,Warning,Male,Traffic Sign/Signal,1226 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,2019-11-04T22:02:00Z,Warning,Male,Traffic Sign/Signal,5300 S. Woodlawn,Caucasian,Disobeyed traffic control device,No
N/A,2019-11-05T11:20:00Z,Warning,Female,Traffic Sign/Signal,5508 S. Lake Park,African American,Disobeyed traffic control device,No
Two Citations Issued,2019-11-06T22:45:00Z,Citation,Female,Equipment,5600 S. Woodlawn,African American,No Headlights when Required,No
N/A,2019-11-07T12:02:00Z,Warning,Male,Traffic Sign/Signal,4830 S. Ellis,African American,Disobeyed Stop Sign,No
N/A,2019-11-09T08:13:00Z,Warning,Female,moving violation,5700 S. Lake Park,Caucasian,Wrong way on one way street,No
N/A,2019-11-09T08:42:00Z,Warning,Male,moving violation,5700 S. Lake Park,African American,Wrong way on one way street,No
Two Citations Issued,2019-11-10T15:31:00Z,Citation,Male,Traffic Sign/Signal,5500 S. Everett,African American,Disobeyed Stop Sign,No
N/A,2019-11-11T20:20:00Z,Warning,Female,Lane Violation,5800 S. Ellis,Caucasian,Lane Violation,No
N/A,2019-11-11T10:05:00Z,Warning,Male,Traffic Sign/Signal,1000 E. Midway Plaisance,African American,Disobeyed Stop Sign,No
N/A,2019-11-11T13:09:00Z,Warning,Male,Lane Violation,5100 S. Woodlawn,Caucasian,Improper Lane Usage,No
N/A,2019-11-13T23:15:00Z,Warning,Female,Equipment,1554 E. 54th Street,African American,No Headlights when Required,No
N/A,2019-11-13T23:25:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Hyde Park,Caucasian,Disobeyed Stop Sign,No
N/A,2019-11-13T23:31:00Z,Warning,Male,Traffic Sign/Signal,5700 S blackstone,Caucasian,Disobeyed Stop Sign,No
Two Citations Issued,2019-11-14T11:38:00Z,Citation,Female,moving violation,6300 S. Greenwood,African American,Wrong way on one way street,No
One Citation Issued,2019-11-14T20:56:00Z,Citation,Female,Lane Violation,5200 S. Woodlawn,African American,Improper U- Turn,No
N/A,2019-11-15T08:56:00Z,Warning,Male,Lane Violation,900 E. Midway Plaisance,Hispanic,Improper Lane Usage,No
N/A,2019-11-15T09:34:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Kimbark,African American,Disobeyed traffic control device,No
N/A,2019-11-15T15:54:00Z,Warning,Female,Lane Violation,5500 S. Kimbark,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-11-15T16:56:00Z,Warning,Female,Lane Violation,5200 S. University,Caucasian,Improper Lane Usage,No
N/A,2019-11-15T20:54:00Z,Warning,Female,Lane Violation,54th &  Ellis,African American,Wrong way on one way street,No
N/A,2019-11-15T23:53:00Z,Warning,Female,Lane Violation,56th & Maryland,African American,Wrong way on one way street,No
N/A,2019-11-16T09:37:00Z,Warning,Female,moving violation,5500 S. Woodlawn,African American,Failure to Yield to Emergency Vehicle,No
N/A,2019-11-16T09:41:00Z,Warning,Female,moving violation,5500 S. Woodlawn,African American,Failure to Yield to Emergency Vehicle,No
N/A,2019-11-16T09:54:00Z,Warning,Female,Traffic Sign/Signal,5800 S. Stony Island,Asian,Disobeyed traffic control device,No
N/A,2019-11-16T11:16:00Z,Warning,Female,Traffic Sign/Signal,4940 S. Greenwood,African American,Disobeyed Stop Sign,No
N/A,2019-11-16T20:47:00Z,Warning,Male,Lane Violation,1329 E. 53rd Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
